gu,bjd,apt_name_raw,lat,lng,subway_nearest_m,subway_count_500m,subway_count_1000m,subway_count_2000m,elem_school_nearest_m,elem_school_count_500m,elem_school_count_1000m,elem_school_count_2000m,middle_school_nearest_m,middle_school_count_500m,middle_school_count_1000m,middle_school_count_2000m,high_school_nearest_m,high_school_count_500m,high_school_count_1000m,high_school_count_2000m,childcare_nearest_m,childcare_count_500m,childcare_count_1000m,childcare_count_2000m,park_nearest_m,park_count_500m,park_count_1000m,park_count_2000m,park_within_1km,park_log1p_count_2km,library_nearest_m,library_count_500m,library_count_1000m,library_count_2000m,library_within_1km,library_log1p_count_2km,mart_nearest_m,mart_count_500m,mart_count_1000m,mart_count_2000m,department_nearest_m,department_count_500m,department_count_1000m,department_count_2000m,department_within_1km,department_log1p_count_2km,cctv_count_500m,cctv_count_1000m,cctv_count_2000m,hospital_nearest_m,hospital_count_500m,hospital_count_1000m,hospital_count_2000m,hospital_general_nearest_m,hospital_general_count_500m,hospital_general_count_1000m,hospital_general_count_2000m,academy_nearest_m,academy_count_500m,academy_count_1000m,academy_count_2000m
성동구,용답동,청계SKVIEW,37.56911284144121,127.04841987772085,199.6,2,4,14,606.8,0,5,17,606.8,0,5,12,963.6,0,1,6,317.6,11,67,214,461.0,1,2,3,1,1.3862943611198906,369.5,2,3,8,1,2.1972245773362196,474.3,1,1,12,1304.5,0,0,1,0,0.6931471805599453,219,1195,4197,568.9,0,4,86,1679.4,0,0,2,21.1,20,145,471
성동구,마장동,한영스테이,37.56628976232529,127.04450055309351,136.3,2,7,16,342.1,2,4,18,342.1,1,4,9,522.5,0,1,4,80.3,13,41,225,863.6,0,2,2,1,1.0986122886681098,601.5,0,5,9,1,2.302585092994046,719.9,0,2,12,1640.9,0,0,1,0,0.6931471805599453,248,1354,4190,113.2,2,10,86,1459.1,0,0,1,73.5,16,67,581
성동구,행당동,(1-10),37.561762068795,127.037232649446,17.6,3,7,19,566.9,0,6,19,299.1,2,5,11,449.1,1,2,8,96.0,14,73,238,1290.1,0,0,3,0,1.3862943611198906,186.2,3,3,10,1,2.3978952727983707,132.6,3,5,12,2311.6,0,0,0,0,0.0,568,1566,4635,85.7,34,43,68,893.4,0,1,1,125.4,53,202,570
성동구,마장동,라봄성동,37.563505632414,127.04218764827252,296.7,3,8,18,482.5,1,5,18,176.9,2,4,10,176.9,1,2,6,219.9,10,45,241,1122.4,0,0,3,0,1.3862943611198906,460.4,1,4,9,1,2.302585092994046,364.3,1,3,12,1986.3,0,0,1,0,0.6931471805599453,482,1386,4316,188.9,5,40,86,1261.8,0,0,1,259.6,11,107,567
광진구,광장동,극동2,37.54243965866805,127.10322670574622,319.8,1,1,6,276.1,2,3,11,226.9,2,3,8,205.1,1,1,4,42.4,21,43,166,1049.7,0,0,1,0,0.6931471805599453,1107.9,0,0,5,0,1.791759469228055,86.1,3,5,13,1912.9,0,0,1,0,0.6931471805599453,154,598,3245,887.4,0,1,47,1846.7,0,0,2,102.9,40,254,491
광진구,자양동,자양,37.5381265764852,127.075899119939,522.7,0,3,8,397.8,2,6,16,298.7,1,3,8,157.3,2,2,5,63.1,15,71,198,1381.9,0,0,1,0,0.6931471805599453,960.7,0,1,5,1,1.791759469228055,223.1,1,5,13,407.6,1,1,1,1,0.6931471805599453,246,1439,4254,166.6,2,35,45,743.9,0,1,1,32.6,24,179,565
광진구,군자동,광진동양파라곤2단지,37.5484774587652,127.069726398846,437.8,1,3,11,282.6,1,4,17,1018.4,0,0,8,1123.1,0,0,5,73.1,22,45,207,999.5,0,1,2,1,1.0986122886681098,923.5,0,1,3,1,1.3862943611198906,516.2,0,1,12,1064.7,0,0,1,0,0.6931471805599453,518,1228,4798,860.7,0,3,35,1900.6,0,0,1,104.1,20,60,413
광진구,자양동,우성1,37.5363129421299,127.0743585177812,578.4,0,3,7,237.5,2,6,15,64.8,1,3,8,93.6,2,2,5,53.0,25,68,179,1617.7,0,0,1,0,0.6931471805599453,755.3,0,2,4,1,1.6094379124341003,248.5,1,4,11,395.8,1,1,1,1,0.6931471805599453,358,1394,3975,335.9,2,34,45,821.3,0,1,1,77.6,82,164,493
광진구,자양동,광진하우스토리한강,37.53001863575139,127.08979291966492,710.2,0,2,3,132.3,2,4,17,246.9,2,2,11,412.7,1,1,8,285.2,6,44,208,2344.9,0,0,0,0,0.0,907.3,0,1,4,1,1.6094379124341003,752.7,0,5,15,1903.8,0,0,2,0,1.0986122886681098,243,750,2516,340.8,2,27,55,809.8,0,1,2,177.3,7,80,596
광진구,구의동,구의현대6단지,37.5390714668605,127.094940719206,442.8,1,2,4,320.8,1,4,13,622.5,0,4,9,616.2,0,2,6,34.4,32,62,182,1504.0,0,0,2,0,1.0986122886681098,287.1,1,1,6,1,1.9459101490553132,167.3,4,8,14,2074.9,0,0,0,0,0.0,326,954,3438,105.9,3,14,44,1080.1,0,0,2,25.0,221,302,536
광진구,자양동,자양우성7,37.53660603841935,127.0739265954675,531.1,0,3,7,231.0,2,5,16,104.9,1,4,8,78.3,2,2,5,55.0,20,65,188,1601.6,0,0,1,0,0.6931471805599453,731.2,0,2,4,1,1.6094379124341003,206.3,1,3,11,346.3,1,1,1,1,0.6931471805599453,324,1401,4067,310.2,3,34,45,863.6,0,1,1,54.9,82,163,488
광진구,구의동,삼성쉐르빌,37.53990048398437,127.09481956854312,534.5,0,3,5,383.4,1,5,12,610.5,0,4,9,591.7,0,2,6,66.9,33,63,188,1422.3,0,0,2,0,1.0986122886681098,328.0,1,2,5,1,1.791759469228055,79.9,4,8,14,2066.7,0,0,0,0,0.0,334,998,3510,94.9,3,15,44,1108.7,0,0,2,8.3,222,308,530
광진구,중곡동,성원,37.57118352927509,127.07961835202246,683.8,0,2,6,532.4,0,7,16,692.9,0,3,9,859.5,0,1,7,61.9,36,83,280,992.4,0,1,3,1,1.3862943611198906,565.6,0,2,6,1,1.9459101490553132,753.0,0,3,15,3011.8,0,0,0,0,0.0,332,1362,4754,2805.4,0,0,0,2995.7,0,0,0,192.6,44,241,608
광진구,광장동,현대3,37.540621788130174,127.09860424821754,680.2,0,2,4,189.1,2,4,14,269.0,2,3,8,250.6,1,1,4,20.5,34,60,185,1251.4,0,0,2,0,1.0986122886681098,653.0,0,1,4,1,1.6094379124341003,123.8,3,6,14,2286.8,0,0,0,0,0.0,189,807,3394,435.7,1,3,42,1444.8,0,0,2,93.4,219,276,503
광진구,구의동,성원쌍떼빌,37.553858053651425,127.0922931673121,328.5,1,1,7,597.4,0,4,14,989.4,0,1,8,558.9,0,4,6,59.5,28,63,191,804.0,0,1,2,1,1.0986122886681098,766.9,0,2,6,1,1.9459101490553132,212.4,2,5,15,2474.2,0,0,0,0,0.0,443,1437,4174,965.7,0,1,18,2191.2,0,0,0,46.6,38,126,538
광진구,중곡동,삼성로얄3,37.5551597021272,127.092667111364,463.0,1,1,6,594.7,0,4,13,861.0,0,1,8,676.2,0,4,6,57.2,34,65,189,828.7,0,1,2,1,1.0986122886681098,777.9,0,2,6,1,1.9459101490553132,347.5,2,4,13,2596.8,0,0,0,0,0.0,482,1485,4099,1107.0,0,0,9,2338.4,0,0,0,50.6,36,124,521
광진구,광장동,워커힐푸르지오,37.54953788473015,127.10906445923118,675.6,0,1,5,649.8,0,2,10,681.7,0,1,4,1129.1,0,0,2,475.0,1,16,170,750.7,0,1,2,1,1.0986122886681098,218.7,1,2,5,1,1.791759469228055,502.6,0,2,13,1803.6,0,0,1,0,0.6931471805599453,123,522,2800,1643.3,0,0,17,2598.1,0,0,0,158.1,7,20,484
광진구,군자동,광진동양파라곤1단지,37.54856726618985,127.0702198728942,396.1,1,3,10,241.3,1,4,16,990.8,0,1,7,1116.1,0,0,4,90.0,22,45,210,955.0,0,1,2,1,1.0986122886681098,892.3,0,1,3,1,1.3862943611198906,527.5,0,1,13,1069.5,0,0,1,0,0.6931471805599453,502,1241,4850,873.6,0,3,36,1880.6,0,0,1,72.3,20,61,417
광진구,자양동,자양현대6,37.5331559825594,127.071196524538,435.0,1,3,6,200.0,2,4,13,400.2,1,2,10,375.9,1,2,4,63.2,23,59,155,2049.7,0,0,0,0,0.0,447.8,1,2,3,1,1.3862943611198906,615.8,0,2,9,649.6,0,1,1,1,0.6931471805599453,359,1174,3808,440.6,1,9,45,1121.8,0,0,1,47.2,98,141,314
광진구,중곡동,중곡2단지,37.558106639187,127.07801995299924,177.7,2,2,7,486.5,1,5,15,1111.5,0,0,7,1111.5,0,0,5,210.7,21,68,225,947.8,0,1,1,1,0.6931471805599453,374.7,1,1,4,1,1.6094379124341003,181.2,3,4,13,2203.6,0,0,0,0,0.0,434,1412,4555,1492.6,0,0,4,2572.7,0,0,0,16.7,53,129,491
광진구,중곡동,진흥아르미,37.56237432696571,127.0757652543436,677.1,0,4,7,517.6,0,4,17,682.6,0,1,5,1199.8,0,0,5,227.9,10,71,259,1459.8,0,0,2,0,1.0986122886681098,766.9,0,2,3,1,1.3862943611198906,517.9,0,6,13,2627.9,0,0,0,0,0.0,288,1358,4759,2004.0,0,0,0,3078.3,0,0,0,394.3,13,149,524
광진구,자양동,자양동현대,37.53131900744206,127.0858527904594,640.3,0,2,6,216.4,3,6,16,55.2,2,2,12,223.7,1,1,7,100.0,26,59,184,2111.2,0,0,0,0,0.0,758.7,0,2,5,1,1.791759469228055,438.4,1,4,12,1533.2,0,0,1,0,0.6931471805599453,387,1092,2909,63.7,6,34,45,495.0,1,1,1,98.9,44,115,531
광진구,구의동,아차산인앤인W클래스101동,37.54946294381604,127.09349181565644,411.8,1,1,7,280.4,1,5,14,678.7,0,2,9,588.6,0,1,6,132.4,18,71,189,707.9,0,1,2,1,1.0986122886681098,405.2,1,2,5,1,1.791759469228055,300.4,1,4,16,2268.4,0,0,0,0,0.0,330,1462,3971,699.6,0,3,36,1790.7,0,0,1,167.0,41,232,532
광진구,광장동,현대파크빌,37.54414401948922,127.10152831767476,221.4,1,1,4,264.9,3,4,12,264.9,3,3,6,293.7,1,1,3,49.6,23,51,171,843.0,0,1,2,1,1.0986122886681098,928.4,0,1,4,1,1.6094379124341003,158.8,3,4,13,2104.6,0,0,0,0,0.0,245,867,3259,850.1,0,2,38,1855.9,0,0,1,89.4,55,262,465
광진구,화양동,광진코지웰,37.547067031240296,127.07183779471497,270.0,1,3,10,316.3,1,5,14,775.2,0,1,7,912.6,0,1,4,85.9,13,44,211,860.5,0,1,2,1,1.0986122886681098,985.9,0,1,3,1,1.3862943611198906,401.9,1,2,15,898.3,0,1,1,1,0.6931471805599453,405,1222,4895,714.8,0,4,41,1661.2,0,0,1,1.1,20,62,438
광진구,구의동,해성아파트,37.551194552684635,127.09248679326068,246.6,1,1,8,411.2,1,5,15,882.7,0,2,8,475.9,1,1,6,107.4,20,64,192,753.0,0,1,2,1,1.0986122886681098,502.0,0,2,6,1,1.9459101490553132,88.8,2,3,16,2300.8,0,0,0,0,0.0,388,1455,4200,743.3,0,3,34,1923.4,0,0,1,64.6,48,130,551
광진구,구의동,아차산인앤인W클래스102동,37.54946294381604,127.09349181565644,411.8,1,1,7,280.4,1,5,14,678.7,0,2,9,588.6,0,1,6,132.4,18,71,189,707.9,0,1,2,1,1.0986122886681098,405.2,1,2,5,1,1.791759469228055,300.4,1,4,16,2268.4,0,0,0,0,0.0,330,1462,3971,699.6,0,3,36,1790.7,0,0,1,167.0,41,232,532
광진구,자양동,한강아남,37.53337935686145,127.06507812659667,249.8,1,3,7,457.1,1,4,13,148.9,1,3,10,787.8,0,1,6,91.0,16,47,154,1692.9,0,0,2,0,1.0986122886681098,131.5,1,1,3,1,1.3862943611198906,922.5,0,1,7,837.5,0,1,1,1,0.6931471805599453,333,952,3845,899.7,0,3,39,1648.6,0,0,1,277.7,30,116,324
광진구,중곡동,에스케이,37.56886493681501,127.08649352870772,379.1,1,2,6,260.7,1,5,10,416.8,1,3,7,757.2,0,3,6,43.4,13,52,229,601.9,0,1,2,1,1.0986122886681098,191.8,1,1,3,1,1.3862943611198906,715.6,0,1,14,3577.7,0,0,0,0,0.0,442,1198,4224,2488.2,0,0,0,3651.4,0,0,0,110.9,7,90,501
광진구,구의동,구의현대2단지,37.53862742213737,127.09587249483558,406.6,1,2,4,358.9,2,4,15,564.8,0,4,9,570.0,0,2,6,89.4,30,56,189,1523.9,0,0,2,0,1.0986122886681098,350.1,1,1,6,1,1.9459101490553132,249.1,4,7,14,2157.4,0,0,0,0,0.0,252,869,3361,201.6,2,6,44,1140.1,0,0,2,86.3,198,290,535
광진구,중곡동,중곡1단지,37.56079615030475,127.08324494812796,524.0,0,3,7,331.1,2,4,14,570.9,0,2,4,570.9,0,3,4,134.5,26,72,222,1228.9,0,0,3,0,1.3862943611198906,788.5,0,2,5,1,1.791759469228055,385.8,3,5,11,2639.2,0,0,0,0,0.0,453,1583,4471,1616.7,0,0,3,2824.5,0,0,0,188.0,70,147,485
광진구,군자동,일성파크,37.55126880566098,127.0726260748026,403.8,1,3,10,156.1,3,3,17,1084.6,0,0,7,1275.9,0,0,7,18.9,13,49,217,747.0,0,1,2,1,1.0986122886681098,526.7,0,1,3,1,1.3862943611198906,854.4,0,3,15,1369.0,0,0,1,0,0.6931471805599453,430,1276,4916,1182.6,0,0,32,2012.8,0,0,0,49.5,28,60,455
광진구,구의동,래미안파크스위트,37.54602806146173,127.09037451947734,632.0,0,1,9,195.3,1,4,15,546.1,0,3,10,546.1,0,2,9,86.7,16,69,228,938.0,0,1,2,1,1.0986122886681098,132.0,1,2,5,1,1.791759469228055,293.6,1,7,18,1846.0,0,0,1,0,0.6931471805599453,365,1274,4607,345.4,3,9,45,1324.4,0,0,1,134.1,78,314,610
광진구,자양동,테라팰리스건대2차,37.5382523997667,127.07777070447,659.2,0,3,7,259.2,1,6,17,410.7,1,4,9,288.9,2,3,5,80.4,17,72,203,1324.5,0,0,1,0,0.6931471805599453,1004.9,0,0,5,0,1.791759469228055,386.3,1,6,14,567.1,0,1,1,1,0.6931471805599453,268,1424,4274,291.3,11,37,45,604.3,0,1,1,89.5,19,191,575
광진구,구의동,광진해모로리버뷰,37.53335775626535,127.09211855426976,297.3,1,2,4,250.4,3,4,16,214.0,1,2,11,754.9,0,1,6,256.8,9,58,183,2087.5,0,0,0,0,0.0,515.4,0,1,4,1,1.6094379124341003,457.2,1,5,14,1930.7,0,0,1,0,0.6931471805599453,274,942,2868,521.8,0,32,45,784.5,0,1,2,184.3,12,230,613
광진구,구의동,현대프라임,37.537397024523806,127.09762242014035,364.4,1,1,5,471.5,2,4,16,521.0,0,3,9,556.7,0,1,5,111.3,21,50,202,1619.7,0,0,1,0,0.6931471805599453,501.6,0,1,6,1,1.9459101490553132,210.1,3,6,14,2318.2,0,0,0,0,0.0,134,724,3263,405.3,2,5,44,1256.1,0,0,2,107.5,139,271,529
광진구,자양동,광진트라팰리스,37.531892892068,127.06794600807532,116.3,1,2,7,358.9,1,3,11,444.0,1,2,9,665.4,0,1,4,184.3,17,45,151,1802.0,0,0,2,0,1.0986122886681098,287.0,1,2,3,1,1.3862943611198906,869.7,0,1,9,846.7,0,1,1,1,0.6931471805599453,315,921,3804,741.3,0,3,41,1434.4,0,0,1,138.7,64,121,302
광진구,구의동,아차산한라아파트,37.55402271039631,127.0970691935077,694.5,0,1,5,186.7,1,3,11,873.4,0,1,7,942.1,0,1,6,57.6,17,48,167,431.5,1,1,2,1,1.0986122886681098,372.5,1,2,6,1,1.9459101490553132,490.0,1,2,13,2812.5,0,0,0,0,0.0,463,1256,3500,1253.1,0,0,8,2387.3,0,0,0,120.8,15,70,504
광진구,자양동,청정(B),37.5374628654583,127.067968033574,341.1,2,3,6,357.2,2,4,14,583.1,0,3,9,498.0,1,2,5,22.8,23,60,175,1597.4,0,0,2,0,1.0986122886681098,403.1,1,1,2,1,1.0986122886681098,490.0,1,2,9,347.9,1,1,1,1,0.6931471805599453,408,1297,4107,383.4,2,5,44,1397.5,0,0,1,168.7,46,141,336
광진구,자양동,더샵스타시티,37.53780427161658,127.07263111759444,361.0,2,3,7,307.9,2,5,16,276.9,1,4,9,201.9,2,2,5,152.6,15,71,192,1530.6,0,0,2,0,1.0986122886681098,696.6,0,1,5,1,1.791759469228055,95.4,1,3,10,170.8,1,1,1,1,0.6931471805599453,299,1461,4218,251.6,4,24,45,1003.6,0,0,1,152.6,61,153,467
광진구,중곡동,대영2동,37.55616942986416,127.0846544813258,459.1,2,3,7,209.4,1,2,14,813.0,0,1,8,615.9,0,4,5,55.8,24,81,211,771.0,0,1,3,1,1.3862943611198906,823.8,0,1,5,1,1.791759469228055,202.8,4,6,14,2238.5,0,0,0,0,0.0,453,1558,4733,1088.8,0,0,7,2311.7,0,0,0,85.3,56,163,494
광진구,자양동,구의현대홈시티,37.53742617971422,127.08306734627304,254.2,1,1,7,269.0,1,7,16,495.2,1,6,10,607.2,0,4,6,147.6,16,83,201,1399.7,0,0,1,0,0.6931471805599453,788.6,0,1,4,1,1.6094379124341003,210.7,2,6,15,1042.7,0,0,1,0,0.6931471805599453,397,1537,3868,7.2,29,41,45,230.5,1,1,1,53.4,22,182,588
광진구,화양동,아스하임(111-102),37.54711497345685,127.07002274248524,420.7,1,3,11,371.9,1,4,14,910.6,0,1,8,974.1,0,1,5,65.5,19,41,201,1009.4,0,0,2,0,1.0986122886681098,1042.5,0,0,3,0,1.3862943611198906,365.2,1,1,13,911.1,0,1,1,1,0.6931471805599453,480,1202,4803,711.2,0,4,40,1769.5,0,0,1,161.2,25,55,420
광진구,자양동,대원캐슬빌,37.53451412285564,127.0818105063346,460.7,1,1,6,298.8,2,8,15,556.8,0,6,9,643.8,0,4,6,43.3,29,75,169,1712.5,0,0,1,0,0.6931471805599453,693.2,0,2,4,1,1.6094379124341003,310.8,2,6,11,1043.8,0,0,1,0,0.6931471805599453,451,1404,3380,115.7,28,37,45,185.9,1,1,1,55.5,46,170,542
광진구,자양동,이튼타워리버5차,37.532184186373826,127.06903239883214,217.5,1,3,7,290.4,2,3,12,520.7,0,2,11,575.9,0,2,5,111.2,19,49,151,1896.2,0,0,1,0,0.6931471805599453,324.3,1,2,3,1,1.3862943611198906,792.2,0,1,8,785.8,0,1,1,1,0.6931471805599453,340,993,3828,641.2,0,6,42,1333.4,0,0,1,61.8,69,126,310
광진구,자양동,현대강변,37.52843576292776,127.08590831477062,960.9,0,1,7,405.2,2,4,15,274.0,1,2,10,122.9,1,1,8,139.9,21,41,189,2190.1,0,0,0,0,0.0,731.8,0,1,5,1,1.791759469228055,578.2,0,2,14,1735.9,0,0,2,0,1.0986122886681098,256,754,2621,355.4,2,24,53,800.3,0,1,2,215.7,33,71,684
광진구,화양동,화양현대,37.54450808469902,127.0658436866776,546.4,0,4,11,261.4,1,3,13,803.0,0,1,8,980.8,0,1,4,184.8,14,45,173,1185.5,0,0,2,0,1.0986122886681098,1157.9,0,0,4,0,1.6094379124341003,356.5,1,3,12,785.1,0,1,1,1,0.6931471805599453,403,1348,4270,517.8,0,4,37,1864.9,0,0,1,50.8,17,63,339
광진구,광장동,광장11현대홈타운,37.54330105036125,127.0978937690402,547.7,0,2,4,200.0,2,5,13,200.0,2,4,8,353.8,1,2,4,34.0,23,67,184,974.8,0,1,2,1,1.0986122886681098,787.5,0,2,4,1,1.6094379124341003,201.8,3,6,14,2383.8,0,0,0,0,0.0,197,1051,3467,551.8,0,3,40,1536.4,0,0,1,69.0,192,312,476
광진구,구의동,우신,37.5415027858071,127.092133100469,736.7,0,2,6,490.1,1,5,16,456.9,1,4,9,456.9,1,2,6,110.8,21,73,195,1359.7,0,0,2,0,1.0986122886681098,390.7,1,2,5,1,1.791759469228055,221.6,3,9,17,1848.5,0,0,1,0,0.6931471805599453,411,1235,3969,270.1,3,32,44,1013.3,0,0,1,147.9,196,340,572
광진구,구의동,강변에스케이뷰,37.5386544201374,127.09019476603169,416.0,1,2,7,253.2,1,7,15,460.9,1,4,9,460.9,1,1,6,173.3,23,79,192,1493.9,0,0,2,0,1.0986122886681098,174.1,1,2,4,1,1.6094379124341003,31.1,4,8,16,1656.9,0,0,1,0,0.6931471805599453,503,1302,3732,34.5,6,38,45,685.0,0,1,1,0.4,98,322,570
광진구,구의동,광남캐스빌(198-4),37.54010517773367,127.09572955476024,564.7,0,3,4,449.0,2,5,14,527.7,0,4,9,508.3,0,2,5,100.0,33,67,190,1372.0,0,0,2,0,1.0986122886681098,405.4,1,2,4,1,1.6094379124341003,133.4,4,7,14,2148.0,0,0,0,0,0.0,309,990,3498,177.3,2,6,44,1190.7,0,0,2,18.5,233,304,531
광진구,광장동,금호베스트빌,37.54375380495941,127.09400972796632,860.3,0,3,7,436.6,2,6,13,436.6,1,4,9,652.6,0,2,5,155.4,19,79,192,1078.7,0,0,2,0,1.0986122886681098,522.5,0,2,4,1,1.6094379124341003,364.3,2,9,17,2061.8,0,0,0,0,0.0,274,1299,3898,473.0,1,9,43,1306.0,0,0,1,87.6,175,346,544
광진구,자양동,현대3,37.540621788130174,127.09860424821754,680.2,0,2,4,189.1,2,4,14,269.0,2,3,8,250.6,1,1,4,20.5,34,60,185,1251.4,0,0,2,0,1.0986122886681098,653.0,0,1,4,1,1.6094379124341003,123.8,3,6,14,2286.8,0,0,0,0,0.0,189,807,3394,435.7,1,3,42,1444.8,0,0,2,93.4,219,276,503
광진구,구의동,명성,37.5431081936303,127.092354596087,878.6,0,3,8,508.8,0,5,15,492.1,1,5,9,492.1,1,3,6,78.9,23,76,203,1223.6,0,0,2,0,1.0986122886681098,498.9,1,2,4,1,1.6094379124341003,338.1,2,10,18,1902.6,0,0,1,0,0.6931471805599453,355,1278,4027,422.7,2,18,44,1153.6,0,0,1,65.4,192,345,562
광진구,구의동,아차산포레안,37.54775862834431,127.09301893435982,523.2,0,2,7,149.6,1,5,15,589.7,0,3,9,633.3,0,2,7,75.2,13,78,196,830.0,0,1,2,1,1.0986122886681098,280.4,1,2,5,1,1.791759469228055,472.2,2,7,15,2140.1,0,0,0,0,0.0,284,1401,4107,591.9,0,4,39,1605.9,0,0,1,119.2,53,314,546
광진구,자양동,대동,37.536430136229406,127.06828503255436,445.6,1,3,6,246.0,2,4,16,528.2,0,3,10,447.4,1,2,5,123.0,23,58,170,1682.3,0,0,2,0,1.0986122886681098,314.7,1,1,2,1,1.0986122886681098,501.6,0,2,9,396.5,1,1,1,1,0.6931471805599453,387,1264,4017,482.0,2,5,44,1355.4,0,0,1,69.2,61,140,348
광진구,광장동,청구,37.54242388706682,127.09629941905636,716.5,0,2,4,355.0,2,5,12,355.0,1,4,8,444.9,1,2,5,7.1,24,74,192,1113.2,0,0,2,0,1.0986122886681098,622.7,0,2,4,1,1.6094379124341003,163.1,2,8,15,2227.5,0,0,0,0,0.0,246,1101,3582,389.3,1,8,42,1365.3,0,0,1,73.1,230,324,491
광진구,광장동,광장힐스테이트,37.54317982217169,127.09956264336908,424.9,1,2,4,213.5,2,5,14,213.5,3,3,8,235.5,1,1,4,33.5,23,58,183,957.4,0,1,2,1,1.0986122886681098,882.9,0,2,4,1,1.6094379124341003,247.9,2,6,13,2246.1,0,0,0,0,0.0,209,959,3354,647.6,0,3,39,1652.1,0,0,1,95.8,139,290,472
광진구,중곡동,삼민,37.56309335158837,127.08372514436228,319.0,1,3,7,254.8,2,4,15,503.3,0,2,5,503.3,0,3,5,60.9,20,63,219,1276.0,0,0,3,0,1.3862943611198906,529.6,0,1,5,1,1.791759469228055,231.2,1,4,13,2891.2,0,0,0,0,0.0,466,1497,4344,1862.6,0,0,1,3079.7,0,0,0,120.1,56,124,484
광진구,자양동,우성2,37.5337900006338,127.073139751365,620.2,0,3,7,164.5,3,5,13,241.4,1,2,9,255.0,1,2,4,105.8,29,71,165,1918.1,0,0,1,0,0.6931471805599453,607.6,0,2,3,1,1.3862943611198906,514.5,0,2,9,598.6,0,1,1,1,0.6931471805599453,381,1256,3738,277.4,1,23,46,939.6,0,1,1,50.8,104,163,361
광진구,구의동,그레이스홈타운(101동),37.54245086494897,127.09299197196351,831.4,0,3,6,577.5,0,5,14,533.5,0,4,9,533.5,0,2,6,155.7,20,72,197,1248.9,0,0,2,0,1.0986122886681098,503.8,0,2,5,1,1.791759469228055,246.8,3,9,16,1941.4,0,0,1,0,0.6931471805599453,337,1258,3933,337.0,2,19,43,1140.5,0,0,1,46.0,196,337,551
광진구,구의동,강변현대하이엘,37.53415056191368,127.09221456796054,241.5,1,2,5,276.1,3,4,16,280.8,1,3,10,816.1,0,2,7,171.8,15,61,183,2014.4,0,0,0,0,0.0,427.5,1,1,4,1,1.6094379124341003,402.0,2,6,14,1912.0,0,0,1,0,0.6931471805599453,296,1011,2962,471.9,2,32,45,772.0,0,1,2,114.3,28,270,558
광진구,중곡동,주성AURA,37.55563506167045,127.08600743321485,549.4,0,3,7,327.4,1,2,14,813.9,0,1,8,526.4,0,4,5,111.5,24,79,218,779.7,0,1,3,1,1.3862943611198906,939.7,0,1,4,1,1.6094379124341003,273.8,3,6,16,2253.9,0,0,0,0,0.0,424,1536,4733,1018.1,0,0,13,2260.4,0,0,0,46.9,61,164,529
광진구,자양동,우성3,37.5350080828326,127.071786625932,591.2,0,3,6,35.1,2,4,13,241.4,1,2,10,181.4,1,2,4,88.2,28,66,170,1841.2,0,0,1,0,0.6931471805599453,497.7,1,2,3,1,1.3862943611198906,404.3,1,3,10,444.6,1,1,1,1,0.6931471805599453,367,1292,3884,438.0,1,9,45,1042.7,0,0,1,0.2,105,146,351
광진구,광장동,워커힐,37.55522778434594,127.11089257243468,1278.5,0,0,3,1063.3,0,0,8,1194.1,0,0,4,1747.3,0,0,1,106.7,1,1,118,955.3,0,1,2,1,1.0986122886681098,462.6,1,2,4,1,1.6094379124341003,1108.2,0,0,5,2178.7,0,0,0,0,0.0,17,345,2141,1920.0,0,0,1,3037.0,0,0,0,500.7,0,7,228
광진구,자양동,한솔리베르,37.528141123600946,127.08467710006524,999.6,0,1,7,389.2,1,4,14,332.9,1,2,10,144.7,1,1,6,77.5,23,46,187,2119.6,0,0,0,0,0.0,629.5,0,1,5,1,1.791759469228055,525.6,0,2,14,1681.0,0,0,1,0,0.6931471805599453,248,753,2667,416.2,2,25,52,812.3,0,1,1,109.4,35,80,673
광진구,자양동,자양7차현대홈타운,37.53297663597097,127.069766272373,313.7,1,3,6,190.7,2,3,12,508.4,0,2,10,467.1,1,2,4,1.9,23,54,155,2002.3,0,0,0,0,0.0,333.5,1,2,2,1,1.0986122886681098,683.9,0,2,9,684.7,0,1,1,1,0.6931471805599453,346,1118,3877,567.2,0,8,44,1249.3,0,0,1,64.1,79,130,324
광진구,자양동,경남,37.529478744920574,127.08392740185867,862.9,0,1,6,228.7,1,5,15,252.5,1,2,10,111.2,1,1,6,51.1,27,53,180,2238.8,0,0,0,0,0.0,552.7,0,1,5,1,1.791759469228055,370.9,1,3,11,1529.2,0,0,1,0,0.6931471805599453,344,940,2779,326.1,5,32,45,658.7,0,1,1,41.6,43,107,562
광진구,자양동,구의현대하이엘,37.5378875518727,127.08298186651167,274.0,1,1,8,279.0,1,6,16,443.7,1,6,10,570.3,0,4,6,126.4,18,78,204,1347.9,0,0,1,0,0.6931471805599453,793.7,0,1,4,1,1.6094379124341003,211.0,2,6,15,1027.9,0,0,1,0,0.6931471805599453,394,1489,3964,0.0,30,41,45,282.3,1,1,1,1.8,27,185,596
광진구,자양동,자양힐101동,37.54011209228791,127.08173062816005,500.1,0,2,9,345.4,2,4,18,179.6,2,4,11,504.5,0,3,6,156.1,17,67,238,1090.6,0,0,1,0,0.6931471805599453,934.2,0,1,5,1,1.791759469228055,366.1,2,7,17,918.6,0,1,1,1,0.6931471805599453,327,1330,4594,134.3,24,41,45,549.7,0,1,1,183.9,29,137,657
