gu,bjd,apt_name_raw,apt_name_clean,matched_name,matched_addr,matched_road,lat,lng,match_level,query
구로구,구로동,(740-11),,구로역광장,서울 구로구 구로동,,37.5029260885328,126.880409866672,3, 구로구 구로동
구로구,구로동,구로오네뜨시티,구로오네뜨시티,구로오네뜨시티,서울 구로구 구로동 103-6,서울 구로구 가마산로 271,37.49635744338908,126.89029936625668,3,구로오네뜨시티 구로구 구로동
구로구,구로동,(779-26),,구로역광장,서울 구로구 구로동,,37.5029260885328,126.880409866672,3, 구로구 구로동
구로구,구로동,(751-5),,구로역광장,서울 구로구 구로동,,37.5029260885328,126.880409866672,3, 구로구 구로동
구로구,구로동,(796-51),,구로역광장,서울 구로구 구로동,,37.5029260885328,126.880409866672,3, 구로구 구로동
구로구,구로동,(748-32),,구로역광장,서울 구로구 구로동,,37.5029260885328,126.880409866672,3, 구로구 구로동
구로구,구로동,황산(780-55),황산,황산아파트,서울 구로구 구로동 791-12,서울 구로구 디지털로27라길 38,37.4862407622085,126.889147290529,3,황산 구로구 구로동
구로구,구로동,(797-37),,구로역광장,서울 구로구 구로동,,37.5029260885328,126.880409866672,3, 구로구 구로동
구로구,고척동,더헤리츠,더헤리츠,더헤리츠아파트,서울 구로구 고척동 352,서울 구로구 경서로 17,37.4992063882648,126.856619749198,3,더헤리츠 구로구 고척동
구로구,구로동,(717-23)함양주택,함양주택,함양빌라,서울 구로구 구로동 717-22,서울 구로구 구로동로15길 13-8,37.48751696530546,126.883910229385,3,함양주택 구로구 구로동
구로구,구로동,(779-2),,구로역광장,서울 구로구 구로동,,37.5029260885328,126.880409866672,3, 구로구 구로동
구로구,궁동,강남그린,강남그린,강남그린아파트,서울 구로구 궁동 178-13,서울 구로구 오리로20길 28,37.49717063105713,126.83110482517344,3,강남그린 구로구 궁동
구로구,구로동,(780-72)삼익빌라,삼익빌라,삼익연립,서울 구로구 개봉동 271-13,서울 구로구 개봉로11나길 44,37.48906691611659,126.851874233449,2,삼익빌라 구로구 구로동
구로구,구로동,(743-52),,구로역광장,서울 구로구 구로동,,37.5029260885328,126.880409866672,3, 구로구 구로동
구로구,구로동,(743-55),,구로역광장,서울 구로구 구로동,,37.5029260885328,126.880409866672,3, 구로구 구로동
구로구,구로동,(768-2),,구로역광장,서울 구로구 구로동,,37.5029260885328,126.880409866672,3, 구로구 구로동
구로구,구로동,(800-29),,구로역광장,서울 구로구 구로동,,37.5029260885328,126.880409866672,3, 구로구 구로동
구로구,구로동,(752-19),,구로역광장,서울 구로구 구로동,,37.5029260885328,126.880409866672,3, 구로구 구로동
구로구,구로동,(717-21)경원주택2동,경원주택,경원주택,서울 구로구 구로동 743-39,서울 구로구 구로동로20길 41-1,37.488402781812454,126.88682611817944,3,경원주택 구로구 구로동
구로구,구로동,(749-1),,구로역광장,서울 구로구 구로동,,37.5029260885328,126.880409866672,3, 구로구 구로동
구로구,개봉동,세이지움개봉,세이지움개봉,세이지움개봉아파트,서울 구로구 개봉동 503,,37.492704456727026,126.85565631146449,3,세이지움개봉 구로구 개봉동
구로구,구로동,(792-102),,구로역광장,서울 구로구 구로동,,37.5029260885328,126.880409866672,3, 구로구 구로동
구로구,개봉동,호반써밋개봉,호반써밋개봉,호반써밋개봉아파트,서울 구로구 개봉동 501,서울 구로구 고척로22길 36,37.49955709889462,126.84674755252531,3,호반써밋개봉 구로구 개봉동
구로구,구로동,(791-16),,구로역광장,서울 구로구 구로동,,37.5029260885328,126.880409866672,3, 구로구 구로동
구로구,구로동,(807-1),,구로역광장,서울 구로구 구로동,,37.5029260885328,126.880409866672,3, 구로구 구로동
구로구,오류동,천왕역모아엘가트레뷰,천왕역모아엘가트레뷰,천왕역모아엘가트레뷰아파트,서울 구로구 오류동 362,서울 구로구 오리로 1165,37.48753427246736,126.83745961241206,3,천왕역모아엘가트레뷰 구로구 오류동
구로구,구로동,(750-8),,구로역광장,서울 구로구 구로동,,37.5029260885328,126.880409866672,3, 구로구 구로동
구로구,구로동,(743-35),,구로역광장,서울 구로구 구로동,,37.5029260885328,126.880409866672,3, 구로구 구로동
금천구,시흥동,삼익,삼익,삼익아파트,서울 금천구 시흥동 5-13,서울 금천구 독산로50길 89,37.46327871273526,126.90944597880508,3,삼익 금천구 시흥동
금천구,독산동,금천롯데캐슬골드파크1차,금천롯데캐슬골드파크1차,금천롯데캐슬골드파크1차아파트,서울 금천구 독산동 1147,서울 금천구 벚꽃로 40,37.45972132441928,126.89404103977326,3,금천롯데캐슬골드파크1차 금천구 독산동
금천구,독산동,금천현대,금천현대,금천현대아파트,서울 금천구 독산동 711-2,서울 금천구 벚꽃로 73,37.46226424908729,126.89038536461202,3,금천현대 금천구 독산동
금천구,시흥동,오성로얄,오성로얄,오성로얄아파트,서울 금천구 시흥동 798-64,서울 금천구 독산로36길 73,37.46095331753581,126.90842698507714,3,오성로얄 금천구 시흥동
금천구,시흥동,힐캐슬,힐캐슬,힐캐슬아파트,서울 금천구 시흥동 960-6,서울 금천구 시흥대로12길 33,37.4391572150004,126.905393565722,3,힐캐슬 금천구 시흥동
금천구,가산동,두산,두산,두산위브아파트,서울 금천구 가산동 769,서울 금천구 가산로 99,37.47487022512437,126.89227753021405,3,두산 금천구 가산동
금천구,독산동,한신아파트,한신아파트,한신아파트,서울 금천구 독산동 1093-4,서울 금천구 한내로 62,37.45538365387064,126.88988228573116,3,한신아파트 금천구 독산동
금천구,시흥동,성지,성지,성지아파트,서울 금천구 시흥동 산 173-8,서울 금천구 시흥대로51길 55,37.450918245397766,126.8979242437796,3,성지 금천구 시흥동
금천구,독산동,진도3차아파트,진도3차아파트,진도3차아파트,서울 금천구 독산동 1136,서울 금천구 범안로17길 41,37.46834332864084,126.89329296908384,3,진도3차아파트 금천구 독산동
금천구,시흥동,남서울건영2,남서울건영2,CU ATM 금천홈풀러스점,서울 금천구 시흥동 992-2,서울 금천구 시흥대로59길 35,37.4529407156863,126.89861769052,3,남서울건영2 금천구 시흥동
금천구,시흥동,남서울힐스테이트,남서울힐스테이트,남서울힐스테이트아파트,서울 금천구 시흥동 1026,서울 금천구 시흥대로 165,37.44617350236848,126.90109718872206,3,남서울힐스테이트 금천구 시흥동
금천구,시흥동,럭키남서울아파트,럭키남서울아파트,남서울럭키아파트,서울 금천구 시흥동 1002-1,서울 금천구 시흥대로47길 43,37.448188251259694,126.8990625889819,3,럭키남서울아파트 금천구 시흥동
금천구,시흥동,우방,우방,관악우방아파트,서울 금천구 시흥동 1011,서울 금천구 금하로 750,37.449341461917875,126.91374372451028,3,우방 금천구 시흥동
금천구,시흥동,관악산벽산타운5,관악산벽산타운5,관악산 벽산타운5단지 관리사무소,서울 금천구 시흥동 1013,서울 금천구 금하로 816,37.4497247023779,126.920614527311,3,관악산벽산타운5 금천구 시흥동
금천구,시흥동,벽산3,벽산3,벽산타운3단지아파트,서울 금천구 시흥동 1006,서울 금천구 탑골로 84,37.453099750441275,126.91776288312364,3,벽산3 금천구 시흥동
금천구,시흥동,시흥목련,시흥목련,시흥목련아파트,서울 금천구 시흥동 1009,서울 금천구 금하로3길 26,37.45459055101624,126.89766608581944,3,시흥목련 금천구 시흥동
금천구,시흥동,남서울건영아파트,남서울건영아파트,건영1차아파트,서울 금천구 시흥동 992-2,서울 금천구 시흥대로59길 35,37.45288310519955,126.89868105869328,3,남서울건영아파트 금천구 시흥동
금천구,독산동,진도2차,진도2차,진도2차아파트,서울 금천구 독산동 1133,서울 금천구 두산로 36,37.47001102518929,126.89221893785272,3,진도2차 금천구 독산동
금천구,시흥동,금천리메인시티,금천리메인시티,금천리메인시티,서울 금천구 시흥동 883-11,서울 금천구 시흥대로 224,37.45394589422961,126.9013966306862,3,금천리메인시티 금천구 시흥동
금천구,시흥동,현대(220-2),현대,비단길현대시장,서울 금천구 시흥동 848-31,서울 금천구 독산로27길 52,37.4577266926762,126.90487738542274,3,현대 금천구 시흥동
금천구,독산동,금천롯데캐슬골드파크3차,금천롯데캐슬골드파크3차,금천롯데캐슬골드파크3차아파트,서울 금천구 독산동 1155,서울 금천구 시흥대로 291,37.46011751264842,126.89680518190217,3,금천롯데캐슬골드파크3차 금천구 독산동
금천구,시흥동,무지개,무지개,무지개아파트,서울 금천구 시흥동 109-1,서울 금천구 시흥대로73길 11,37.45607236421169,126.89830151879126,3,무지개 금천구 시흥동
금천구,시흥동,벽산,벽산,벽산5단지아파트,서울 금천구 시흥동 1013,서울 금천구 금하로 816,37.4482710161534,126.91877171285056,3,벽산 금천구 시흥동
금천구,독산동,독산주공14단지,독산주공14단지,주공14단지아파트,서울 금천구 독산동 1088,서울 금천구 한내로 69-54,37.46008372019975,126.88648225064904,3,독산주공14단지 금천구 독산동
금천구,독산동,서초파레스,서초파레스,서초파레스아파트,서울 금천구 독산동 1141,서울 금천구 시흥대로128길 19,37.47054727695845,126.8995480177533,3,서초파레스 금천구 독산동
금천구,독산동,독산현대,독산현대,독산현대아파트,서울 금천구 독산동 293-10,서울 금천구 범안로17길 12,37.46745827036097,126.89500792154976,3,독산현대 금천구 독산동
금천구,시흥동,산호시티빌,산호시티빌,도일산호시티빌아파트,서울 금천구 시흥동 999-1,서울 금천구 시흥대로 251,37.45625452218741,126.8995343603988,3,산호시티빌 금천구 시흥동
금천구,시흥동,현대(209),현대,비단길현대시장,서울 금천구 시흥동 848-31,서울 금천구 독산로27길 52,37.4577266926762,126.90487738542274,3,현대 금천구 시흥동
금천구,시흥동,금광,금광,금광포란재아파트,서울 금천구 시흥동 1014,서울 금천구 탑골로2길 24,37.45100850678899,126.91153574212328,3,금광 금천구 시흥동
금천구,독산동,진도1차,진도1차,진도아파트,서울 금천구 독산동 1002,서울 금천구 벚꽃로18길 36,37.467789547047786,126.89070737746016,3,진도1차 금천구 독산동
금천구,가산동,덕산,덕산,덕산아파트,서울 금천구 가산동 148-1,서울 금천구 시흥대로151길 45,37.47671436521786,126.89604864158166,3,덕산 금천구 가산동
금천구,가산동,드림캐슬2차,드림캐슬2차,드림캐슬2차아파트,서울 금천구 가산동 235-13,서울 금천구 두산로9가길 30,37.47311687951685,126.8913146077082,3,드림캐슬2차 금천구 가산동
금천구,독산동,세진웰빙102,세진웰빙102,세진웰빙타운아파트 102동,서울 금천구 독산동 992-42,서울 금천구 독산로92길 30,37.47373231196944,126.9049509362196,3,세진웰빙102 금천구 독산동
금천구,독산동,목화101,목화101,목화1차아파트,서울 금천구 독산동 1132,서울 금천구 문성로3길 8,37.47669642377238,126.904690548723,3,목화101 금천구 독산동
금천구,시흥동,시흥동월드메르디앙,시흥동월드메르디앙,월드메르디앙아파트,서울 금천구 시흥동 806,서울 금천구 독산로36길 36,37.45971972186858,126.90713091765258,3,시흥동월드메르디앙 금천구 시흥동
금천구,가산동,백운한비치(나),백운한비치,백운한비치,서울 금천구 가산동 238-118,서울 금천구 가산로7길 103,37.47260057521125,126.8883874050515,3,백운한비치 금천구 가산동
금천구,독산동,동은4차,동은4차,더보일링크랩하우스,서울 금천구 독산동 1156,서울 금천구 시흥대로 315,37.4609910209734,126.896264824591,3,동은4차 금천구 독산동
금천구,시흥동,하나어울림,하나어울림,하나어울림아파트,서울 금천구 시흥동 3-28,서울 금천구 독산로50길 163-17,37.4616094946705,126.913530698354,3,하나어울림 금천구 시흥동
금천구,시흥동,백운한비치,백운한비치,백운한비치아파트,서울 금천구 시흥동 1012,서울 금천구 탑골로2길 19,37.45144123597765,126.9118607198634,3,백운한비치 금천구 시흥동
금천구,시흥동,삼일,삼일,삼일아파트,서울 금천구 시흥동 948,서울 금천구 시흥대로24길 32,37.44125363643072,126.9062226146392,3,삼일 금천구 시흥동
금천구,시흥동,금강,금강,금강아파트,서울 금천구 시흥동 1008,서울 금천구 독산로50길 57-2,37.46315514921161,126.90811684719246,3,금강 금천구 시흥동
금천구,독산동,대덕트윈빌,대덕트윈빌,대덕트윈빌아파트,서울 금천구 독산동 1028,서울 금천구 시흥대로112길 6,37.467314073559294,126.89910470434722,3,대덕트윈빌 금천구 독산동
금천구,독산동,독산동중앙하이츠빌,독산동중앙하이츠빌,독산중앙하이츠빌아파트,서울 금천구 독산동 1140,서울 금천구 범안로 1136,37.4647711101432,126.88872232929808,3,독산동중앙하이츠빌 금천구 독산동
금천구,시흥동,메르시대신아파트,메르시대신아파트,메르시대신아파트,서울 금천구 시흥동 961-4,서울 금천구 시흥대로12길 28,37.4388784562387,126.904963396014,3,메르시대신아파트 금천구 시흥동
금천구,시흥동,시흥베르빌,시흥베르빌,시흥베르빌아파트,서울 금천구 시흥동 1015,서울 금천구 시흥대로77길 23,37.45772250965388,126.89771154969992,3,시흥베르빌 금천구 시흥동
금천구,독산동,계룡아파트,계룡아파트,계룡아파트,서울 금천구 독산동 332-14,서울 금천구 범안로15길 7,37.46714993369848,126.89278824581636,3,계룡아파트 금천구 독산동
금천구,독산동,라이프,라이프,라이프아파트,서울 금천구 독산동 1131,서울 금천구 벚꽃로 60,37.46108024907955,126.89226792761129,3,라이프 금천구 독산동
금천구,시흥동,한빛무궁화101동,한빛무궁화,한빛무궁화아파트,서울 금천구 시흥동 1016,서울 금천구 독산로36길 62,37.4603293398726,126.90781286380712,3,한빛무궁화 금천구 시흥동
금천구,독산동,삼성로얄,삼성로얄,삼성로얄아파트,서울 금천구 독산동 994-76,서울 금천구 독산로88길 8,37.47260286149852,126.90434981907693,3,삼성로얄 금천구 독산동
금천구,시흥동,대도훼미리,대도훼미리,대도훼미리아파트,서울 금천구 시흥동 989-11,서울 금천구 시흥대로45길 26,37.44900204836323,126.90033853977404,3,대도훼미리 금천구 시흥동
금천구,시흥동,한빛로얄,한빛로얄,한빛로얄아파트,서울 금천구 시흥동 796-7,서울 금천구 독산로40길 102,37.461869763701955,126.90975060406264,3,한빛로얄 금천구 시흥동
금천구,독산동,장미아파트B동,장미아파트B동,장미아파트 B동,서울 금천구 독산동 889-26,서울 금천구 문성로 27,37.476828764415224,126.9068146776386,3,장미아파트B동 금천구 독산동
금천구,시흥동,경남아파트,경남아파트,경남아파트,서울 금천구 시흥동 820-12,서울 금천구 독산로 78-1,37.4545979879119,126.9066489992604,3,경남아파트 금천구 시흥동
금천구,독산동,리치힐(1052-5),리치힐,리치힐,서울 금천구 독산동 993-55,서울 금천구 독산로88길 25,37.472849619952385,126.90532172311735,3,리치힐 금천구 독산동
금천구,시흥동,관악산신도브래뉴,관악산신도브래뉴,관악산신도브래뉴아파트,서울 금천구 시흥동 1017,서울 금천구 금하로24나길 48,37.44793358815916,126.91065787595112,3,관악산신도브래뉴 금천구 시흥동
금천구,시흥동,시흥(817-29),시흥,시흥사거리,서울 금천구 시흥동,,37.4547443452402,126.900504973844,3,시흥 금천구 시흥동
금천구,가산동,온누리,온누리,우리온누리약국,서울 금천구 가산동 60-51,서울 금천구 디지털로 200,37.47823873087637,126.8889601318848,3,온누리 금천구 가산동
금천구,독산동,이랜드해가든,이랜드해가든,금천이랜드해가든아파트,서울 금천구 독산동 1143,서울 금천구 벚꽃로6길 3,37.46101249911018,126.89306828306788,3,이랜드해가든 금천구 독산동
금천구,독산동,청호센트레빌,청호센트레빌,청호센트레빌아파트,서울 금천구 독산동 887-5,서울 금천구 문성로 14-1,37.4762175418663,126.90525642554724,3,청호센트레빌 금천구 독산동
금천구,독산동,청광플러스원,청광플러스원,청광플러스원아파트,서울 금천구 독산동 1139,서울 금천구 두산로11길 22,37.471245338792755,126.89413442972506,3,청광플러스원 금천구 독산동
금천구,독산동,독산동한양수자인,독산동한양수자인,한양수자인아파트,서울 금천구 독산동 1144,서울 금천구 시흥대로150길 6,37.47591709713127,126.89931472445394,3,독산동한양수자인 금천구 독산동
금천구,독산동,리치힐103동(992-0),리치힐,리치힐,서울 금천구 독산동 993-55,서울 금천구 독산로88길 25,37.472849619952385,126.90532172311735,3,리치힐 금천구 독산동
금천구,독산동,태영아파트,태영아파트,태영아파트,서울 금천구 독산동 1003-21,서울 금천구 범안로 1158,37.46620716082091,126.89047908218124,3,태영아파트 금천구 독산동
금천구,독산동,중앙아파트,중앙아파트,독산중앙하이츠빌아파트,서울 금천구 독산동 1140,서울 금천구 범안로 1136,37.4647711101432,126.88872232929808,3,중앙아파트 금천구 독산동
금천구,시흥동,건우한마음,건우한마음,건우한마음아파트,서울 금천구 시흥동 929-33,서울 금천구 금하로24길 91,37.44684800559669,126.90965564227224,3,건우한마음 금천구 시흥동
금천구,시흥동,탑스빌,탑스빌,탑스빌아파트,서울 금천구 시흥동 268-46,서울 금천구 금하로30길 34,37.448852800551435,126.9158101549736,3,탑스빌 금천구 시흥동
금천구,독산동,힐탑아파트4차(894-5),힐탑아파트4차,힐탑4차아파트,서울 금천구 독산동 894-5,서울 금천구 문성로3길 70,37.4772146116274,126.908240955654,3,힐탑아파트4차 금천구 독산동
금천구,시흥동,신화아파트(200-4),신화아파트,신화아파트,서울 금천구 시흥동 200-4,서울 금천구 독산로22길 86,37.45274883670642,126.91096634012897,3,신화아파트 금천구 시흥동
금천구,독산동,삼익,삼익,삼익아파트,서울 금천구 독산동 956,서울 금천구 남부순환로120길 22,37.47810596946835,126.90075891197232,3,삼익 금천구 독산동
금천구,독산동,한아마인드,한아마인드,한아마인드아파트,서울 금천구 독산동 1142,서울 금천구 범안로17길 9,37.46701416669366,126.89410422370857,3,한아마인드 금천구 독산동
금천구,시흥동,SM엘루이,SM엘루이,SM엘루이아파트,서울 금천구 시흥동 791-40,서울 금천구 시흥대로37길 20,37.446070958758945,126.90238787910644,3,SM엘루이 금천구 시흥동
금천구,독산동,명도힐스티지,명도힐스티지,명도힐스티지아파트,서울 금천구 독산동 962-32,서울 금천구 독산로 337,37.4769232841939,126.903342647441,3,명도힐스티지 금천구 독산동
금천구,가산동,비즈트위트바이올렛5차,비즈트위트바이올렛5차,비즈트위트바이올렛5차,서울 금천구 가산동 140-36,서울 금천구 디지털로12길 15,37.47812959435665,126.88980030390776,3,비즈트위트바이올렛5차 금천구 가산동
금천구,독산동,신도브래뉴,신도브래뉴,신도브래뉴아파트,서울 금천구 독산동 955,서울 금천구 시흥대로152길 25,37.477399141124025,126.90023979132596,3,신도브래뉴 금천구 독산동
금천구,독산동,아셈그린힐,아셈그린힐,아셈그린힐아파트,서울 금천구 독산동 184-3,서울 금천구 독산로78다길 22,37.46931936577882,126.90520182800655,3,아셈그린힐 금천구 독산동
금천구,독산동,호정타워,호정타워,호정타워아파트,서울 금천구 독산동 1069,서울 금천구 시흥대로88길 21,37.4611665700818,126.900279445494,3,호정타워 금천구 독산동
금천구,시흥동,칠성(3),칠성,칠성트레빌2차,서울 금천구 시흥동 978-8,서울 금천구 시흥대로2길 8-45,37.43416908427496,126.9052574763964,3,칠성 금천구 시흥동
금천구,가산동,삼익,삼익,삼익아파트,서울 금천구 가산동 234-46,서울 금천구 두산로9길 56,37.47289856868266,126.89299708882562,3,삼익 금천구 가산동
금천구,독산동,한아(987-21),한아,한아마인드아파트,서울 금천구 독산동 1142,서울 금천구 범안로17길 9,37.46701416669366,126.89410422370857,3,한아 금천구 독산동
금천구,가산동,드림케슬3차,드림케슬3차,드림케슬3차아파트,서울 금천구 가산동 237-81,서울 금천구 두산로3길 36-11,37.4725134634304,126.889651412792,3,드림케슬3차 금천구 가산동
금천구,가산동,원평5차,원평5차,원평5차아파트,서울 금천구 가산동 239-22,서울 금천구 벚꽃로24길 13,37.473905926510525,126.88721539402466,3,원평5차 금천구 가산동
금천구,시흥동,거상센스빌(960-5),거상센스빌,거상센스빌,서울 금천구 시흥동 959-10,서울 금천구 시흥대로14길 9,37.4398062341446,126.904631135853,3,거상센스빌 금천구 시흥동
금천구,가산동,가산지웰에스테이트2차,가산지웰에스테이트2차,가산지웰에스테이트2차,서울 금천구 가산동 143-6,서울 금천구 가산로9길 12-8,37.47743873713229,126.89100536009278,3,가산지웰에스테이트2차 금천구 가산동
금천구,시흥동,청우그린,청우그린,청우그린아파트,서울 금천구 시흥동 902-7,서울 금천구 시흥대로50길 12-27,37.4505623346465,126.90326808175202,3,청우그린 금천구 시흥동
금천구,시흥동,우림메르디앙,우림메르디앙,우림메르디앙,서울 금천구 시흥동 121-7,서울 금천구 시흥대로63길 17,37.45493022232636,126.89869977138656,3,우림메르디앙 금천구 시흥동
금천구,시흥동,예일,예일,예일아파트,서울 금천구 시흥동 920-35,서울 금천구 독산로10길 19,37.4502805478142,126.90692107935,3,예일 금천구 시흥동
금천구,독산동,힐탑아파트3차(894-3),힐탑아파트3차,힐탑3차아파트,서울 금천구 독산동 894-3,서울 금천구 문성로3길 64,37.4771828741136,126.907980967519,3,힐탑아파트3차 금천구 독산동
금천구,시흥동,와이즈플레이스,와이즈플레이스,시흥사거리와이즈플레이스,서울 금천구 시흥동 882-61,서울 금천구 시흥대로 236,37.45500964703139,126.90098609527408,3,와이즈플레이스 금천구 시흥동
금천구,독산동,동심,동심,동심,서울 금천구 독산동 899-16,서울 금천구 독산로108길 37,37.479687913494764,126.90598918863051,3,동심 금천구 독산동
금천구,시흥동,루체클래식,루체클래식,루체클래식아파트,서울 금천구 시흥동 977-1,서울 금천구 시흥대로2길 24,37.4346389188894,126.904641082327,3,루체클래식 금천구 시흥동
금천구,독산동,금천롯데캐슬골드파크2차201동202동,금천롯데캐슬골드파크2차201동,금천롯데캐슬골드파크2차아파트 201동,서울 금천구 독산동 1150,서울 금천구 벚꽃로 30,37.45824610886025,126.89375264268064,3,금천롯데캐슬골드파크2차201동 금천구 독산동
금천구,독산동,각산,각산,각산아파트,서울 금천구 독산동 1093-5,서울 금천구 한내로 52,37.45599364466275,126.88702416313224,3,각산 금천구 독산동
금천구,독산동,설악솔내음,설악솔내음,설악솔내음아파트,서울 금천구 독산동 1138,서울 금천구 독산로85길 7-8,37.47208485316968,126.90223649076611,3,설악솔내음 금천구 독산동
금천구,독산동,독산동아아파트,독산동아아파트,독산동아아파트,서울 금천구 독산동 183-1,서울 금천구 독산로78다길 52,37.469947366324355,126.90632695609318,3,독산동아아파트 금천구 독산동
금천구,독산동,예전이룸(965-1),예전이룸,예전이룸아파트,서울 금천구 독산동 965-1,서울 금천구 시흥대로150길 21-58,37.476685714211975,126.90044423764824,3,예전이룸 금천구 독산동
금천구,독산동,삼환아파트,삼환아파트,삼환아파트,서울 금천구 독산동 1006-132,서울 금천구 범안로12길 15,37.465783476545795,126.89221144251847,3,삼환아파트 금천구 독산동
금천구,독산동,세진(1037-31),세진,세진아파트,서울 금천구 독산동 1037-31,서울 금천구 독산로 211,37.46548559673486,126.90192857928874,3,세진 금천구 독산동
금천구,독산동,한아(987-22),한아,한아마인드아파트,서울 금천구 독산동 1142,서울 금천구 범안로17길 9,37.46701416669366,126.89410422370857,3,한아 금천구 독산동
금천구,시흥동,백운한비치Ⅱ,백운한비치Ⅱ,백운한비치II아파트,서울 금천구 시흥동 1018,서울 금천구 금하로23길 52,37.45349032936417,126.90972450685965,3,백운한비치Ⅱ 금천구 시흥동
금천구,독산동,대광아파트,대광아파트,대광아파트,서울 금천구 독산동 990-3,서울 금천구 독산로 299,37.4735991966179,126.90302134488076,3,대광아파트 금천구 독산동
금천구,독산동,동은노보빌(887-2),동은노보빌,동은노보빌아파트(887-1),서울 금천구 독산동 887-1,서울 금천구 문성로 8,37.47613411419001,126.90459177564644,3,동은노보빌 금천구 독산동
금천구,시흥동,금천,금천,금천구청,서울 금천구 시흥동 1020,서울 금천구 시흥대로73길 70,37.4568411485862,126.895456780022,3,금천 금천구 시흥동
금천구,독산동,리버스타운,리버스타운,리버스타운아파트,서울 금천구 독산동 1006-139,서울 금천구 범안로12길 41,37.46489003397183,126.89260722313504,3,리버스타운 금천구 독산동
금천구,독산동,힐탑,힐탑,힐탑아파트,서울 금천구 독산동 894-20,서울 금천구 문성로 39,37.47698202666334,126.90808070208554,3,힐탑 금천구 독산동
금천구,시흥동,영광아파트,영광아파트,영광아파트,서울 금천구 시흥동 992-12,서울 금천구 시흥대로57길 17,37.453075457020034,126.90025289198152,3,영광아파트 금천구 시흥동
금천구,가산동,주상복합두산,주상복합두산,두산아파트,서울 금천구 가산동 772,서울 금천구 가산로 106,37.475552548227654,126.89355743822328,3,주상복합두산 금천구 가산동
금천구,독산동,동양드림아파트,동양드림아파트,동양드림아파트,서울 금천구 독산동 378-77,서울 금천구 독산로58나길 56,37.4655759455681,126.906685088021,3,동양드림아파트 금천구 독산동
금천구,독산동,e편한세상독산더타워,e편한세상독산더타워,e편한세상독산더타워아파트,서울 금천구 독산동 1007-13,서울 금천구 범안로 1212,37.46582938143008,126.89618466513538,3,e편한세상독산더타워 금천구 독산동
금천구,가산동,가산지웰에스테이트,가산지웰에스테이트,가산지웰에스테이트,서울 금천구 가산동 140-9,서울 금천구 가산로 147,37.47838612700071,126.89049522767628,3,가산지웰에스테이트 금천구 가산동
금천구,독산동,동은노보빌(887-1),동은노보빌,동은노보빌아파트(887-1),서울 금천구 독산동 887-1,서울 금천구 문성로 8,37.47613411419001,126.90459177564644,3,동은노보빌 금천구 독산동
금천구,시흥동,칠성(977-2),칠성,칠성트레빌2차,서울 금천구 시흥동 978-8,서울 금천구 시흥대로2길 8-45,37.43416908427496,126.9052574763964,3,칠성 금천구 시흥동
금천구,독산동,한아101(994-33),한아101,한아프라임아파트 101동,서울 금천구 독산동 147-76,서울 금천구 시흥대로151길 23,37.47545160002662,126.89656138822195,3,한아101 금천구 독산동
금천구,가산동,백운한비치(가),백운한비치,백운한비치,서울 금천구 가산동 238-118,서울 금천구 가산로7길 103,37.47260057521125,126.8883874050515,3,백운한비치 금천구 가산동
금천구,독산동,리치힐(976-6),리치힐,리치힐,서울 금천구 독산동 993-55,서울 금천구 독산로88길 25,37.472849619952385,126.90532172311735,3,리치힐 금천구 독산동
금천구,시흥동,우성,우성,우성종합건재,서울 금천구 시흥동 984,서울 금천구 시흥대로 97,37.443320180489,126.901324692857,3,우성 금천구 시흥동
금천구,시흥동,백조,백조,백조아파트,서울 금천구 시흥동 818-14,서울 금천구 독산로24길 21,37.4552976358553,126.907235845322,3,백조 금천구 시흥동
금천구,독산동,리치힐101동(993-25),리치힐,리치힐,서울 금천구 독산동 993-55,서울 금천구 독산로88길 25,37.472849619952385,126.90532172311735,3,리치힐 금천구 독산동
금천구,가산동,가산양우내안에애플,가산양우내안에애플,가산양우내안애애플,서울 금천구 가산동 141-2,서울 금천구 남부순환로 1266,37.47872555659634,126.89119908060152,3,가산양우내안에애플 금천구 가산동
금천구,독산동,성웅,성웅,성웅아파트,서울 금천구 독산동 888-18,서울 금천구 문성로 15,37.47658699250868,126.9053023114098,3,성웅 금천구 독산동
금천구,시흥동,웨스트밸리,웨스트밸리,웨스트밸리아파트,서울 금천구 시흥동 992-20,서울 금천구 시흥대로57길 5,37.4525665567768,126.90045700039,3,웨스트밸리 금천구 시흥동
금천구,독산동,세심아파트,세심아파트,세심아파트,서울 금천구 독산동 181-139,서울 금천구 독산로80가길 29,37.47099083018093,126.9064454825914,3,세심아파트 금천구 독산동
금천구,가산동,백운한비치,백운한비치,백운한비치,서울 금천구 가산동 238-118,서울 금천구 가산로7길 103,37.47260057521125,126.8883874050515,3,백운한비치 금천구 가산동
금천구,시흥동,신세계,신세계,신세계타운,서울 금천구 시흥동 868,서울 금천구 시흥대로80길 26,37.45898867965992,126.90117977818684,3,신세계 금천구 시흥동
금천구,시흥동,신동힐탑,신동힐탑,신동힐탑아파트,서울 금천구 시흥동 882-11,서울 금천구 시흥대로 254,37.45639484602325,126.90032194916516,3,신동힐탑 금천구 시흥동
금천구,시흥동,애시안아파트,애시안아파트,애시안아파트,서울 금천구 시흥동 266-2746,서울 금천구 탑골로2길 55,37.450663970203934,126.91349809298436,3,애시안아파트 금천구 시흥동
