전용면적,층,건물연령,강남구분,초등학교수,중학교수,고등학교수,공원수,백화점수,기준금리,CD금리,소비자물가지수,M2
-42287.754,-2526.5984,17641.955,-10395.782,-4253.7476,-3987.7302,1158.2188,-127.87041,-8983.618,235.67488,1176.4535,-3437.254,-474.679
19603.924,1414.6835,-11242.818,-9677.833,-3403.2896,-2570.8853,2031.9777,1940.7286,-13725.276,1048.0057,1948.8108,-4301.988,-9914.296
-6585.295,-346.85803,4272.328,49199.207,-16009.335,-10899.329,-2773.8257,4151.0913,607.0225,120.18545,1491.1244,-6831.0664,-13198.893
144116.7,-10013.936,18972.912,71329.92,10039.495,2308.6145,3387.484,1948.2297,28784.77,-3592.4014,-4520.879,19558.143,10867.437
24952.055,-2483.7275,6852.0713,-10292.973,6670.055,17870.605,3186.2336,2063.178,3100.9836,903.58813,-1249.9417,-4415.7993,2020.9243
-71339.96,373.56934,6800.6543,-8761.319,2785.6492,-2072.916,-1673.0115,-4744.702,-3330.1472,375.5507,803.83453,-4221.751,-3308.5803
16986.584,-4820.734,-6032.9434,-8115.7563,-3172.6882,-2270.5356,-1080.7953,-3901.9749,-4051.9207,280.82074,1091.5347,-3642.2231,-11885.308
-53818.492,3274.869,9320.711,39554.63,-6722.276,-3720.346,-1790.3604,2153.7922,5297.1978,150.39606,1523.8589,-3938.9883,-8159.05
54930.22,1126.517,22764.535,-12770.716,2033.0775,4304.8584,-707.2375,2789.9216,19645.652,973.6652,3196.9993,-4642.453,-4146.214
-38695.043,-419.67062,7265.328,-8908.123,-2649.9412,-1709.0574,517.6497,-4161.9834,-3315.6494,1142.0695,1936.5542,-347.07587,3665.1284
27509.88,304.99142,24280.205,91464.93,16472.057,5025.0234,3684.4292,5328.4717,17215.73,-1218.6367,-289.3733,21030.178,22527.717
-12090.443,-185.20764,-25938.988,52587.383,1851.7225,350.03592,14.005917,4058.9917,10476.668,-2570.3235,-3260.9531,2796.9998,5155.9263
-16030.81,3038.7268,-2199.8665,-10776.637,3759.8733,-3656.206,-2801.9194,-5636.4473,-3027.3105,200.14185,736.0727,-4645.259,-12029.208
-5799.6855,1042.7646,-1602.5793,-10401.024,8350.188,-3617.938,1019.2966,5090.351,-1011.1692,-1437.6158,-3947.1316,1252.731,8025.6284
15768.923,-5307.531,6618.6045,-12734.393,-1265.3418,485.04913,843.0705,6089.3574,-394.82678,1108.7267,1676.217,-1125.9305,7248.0747
35815.453,1538.4707,-14991.856,-12807.403,2034.2753,20904.596,-117.81222,-7625.4136,2147.4763,-1519.6084,-808.89185,9736.951,13631.786
71918.83,5865.1274,-10767.995,-9693.65,-8553.696,10757.928,1402.0992,485.10004,12823.167,588.84784,2726.803,3463.7842,5899.829
-12552.639,2082.6187,-8967.0625,-10458.9795,-3553.5054,-3624.8652,608.80664,271.70062,-11256.691,1814.734,2407.4412,3151.7812,8786.651
-56058.31,-4232.3027,-11731.555,30353.83,-7676.999,-1071.73,-1151.5787,1858.4904,3178.1404,1440.3932,3473.801,4189.153,5838.3276
483.05624,4043.145,-10326.682,-10048.386,-2138.121,-1649.9874,-2735.3113,1392.1482,3466.7383,257.57358,1634.7181,-4816.8755,-13448.817
27033.729,-1165.2433,-7661.5747,-9392.153,1989.333,-697.20715,-452.52246,2486.8408,7958.792,-65.345856,1208.099,-4841.9116,-13397.968
-23114.225,-3663.5835,2692.331,-11202.391,-6017.1465,-15618.685,80.55997,-1171.9626,-5982.4697,341.55084,1668.1,-4367.9766,-5465.775
-33744.457,-2590.1162,7217.619,-11281.954,-2405.1958,-1903.0061,-578.7907,-6828.0415,-5030.6714,-1230.6008,-1575.6218,4533.5215,5807.4927
4665.1577,4461.209,-12132.115,-10335.645,-2162.6382,9468.815,1491.7773,-517.949,2917.1045,-138.99867,172.72702,-6228.8496,-16295.938
42118.67,305.98007,3861.4863,-16219.636,-8372.566,7685.911,1479.9725,-1038.6161,7827.275,1288.8643,2165.2744,-8370.141,-12832.001
4863.1245,-2928.0688,50289.99,51289.062,-7254.142,-1237.2865,-1164.168,3935.9683,10253.603,-715.1888,-4644.8804,-4039.9924,-11405.938
-7063.9995,-42.95161,-11302.73,-10011.416,-535.29565,377.29248,611.1701,5884.092,-332.73615,-1347.3339,-4251.407,5997.687,7799.265
-8240.678,-10217.377,-6105.123,-9645.084,3490.0747,-2058.7651,1002.8239,-5279.4873,-729.94794,396.71533,-1670.3536,-3810.3347,1076.6824
19700.215,3177.8484,-14669.105,-9791.697,-393.14987,-2844.5496,-1399.8743,700.3828,-6894.7354,326.45166,990.941,-2628.9404,-424.80643
-5831.2363,1946.1752,-6210.1206,-10004.272,-4529.3354,-9394.581,-642.3578,282.1657,-5862.2856,741.5541,298.40796,-1193.7854,4980.177
10741.417,10636.818,20430.234,-14983.245,-1596.145,-170.70308,325.71826,7534.157,-319.64557,2341.5205,3203.2693,7966.8447,12620.297
-915.8971,-1068.184,-12489.327,-9875.922,-2815.3225,-4194.79,-868.6716,-5255.7485,-2404.9353,43.054745,119.24524,-4248.1475,-11429.203
-21578.203,1618.7583,-1371.4583,-11877.763,-5481.9165,-11581.766,757.18274,-495.2625,-3507.4324,-1728.3182,-2005.4802,5727.0825,7979.822
11636.721,-2832.434,-8270.983,-11149.294,-4536.0,-12547.543,950.3999,-189.48315,-3619.2556,501.16953,373.23593,-3816.539,-329.26648
-12889.687,719.6518,-5192.833,-7516.5015,-4357.334,-3194.31,-1484.8195,-4452.3794,-3874.2573,756.00665,1019.5017,-2778.1047,-9185.222
-10288.332,-267.63477,-9700.054,-14137.355,4781.531,-4267.9487,-44.79128,-7608.048,-3360.8367,-1440.0911,-924.9867,6963.4336,10778.466
-7176.416,-2607.9214,-19433.111,35012.426,-11838.751,-4330.783,-1192.8798,1608.2897,1643.3173,-439.57343,-507.87457,-6427.269,-12979.141
-8646.485,2692.3308,-13619.326,-9758.747,10331.959,-3071.4395,779.822,3622.6682,-1693.5657,2154.3032,4138.8237,5086.357,10014.156
-32385.17,-3723.627,-1596.517,-8721.207,4209.2476,10677.975,-2024.9519,3290.9753,-3204.646,-258.61157,-1449.8894,-7702.1943,-15011.123
10545.981,1541.7838,-12024.307,-10715.496,-596.4354,-1247.4133,-491.35855,3560.9954,-3415.2834,834.85736,1812.0713,-3818.8303,-10397.683
12550.901,-2013.6951,23011.76,-13987.204,-5910.2217,-6853.3105,-2089.6558,-9177.418,-6126.406,1244.629,3037.2803,1873.3527,5505.4976
-27291.76,-295.69482,5210.71,-11516.641,1265.0299,5457.5977,-4424.867,-3082.6482,-14162.793,-60.464867,-1143.0732,-4878.2485,-10118.634
18139.305,-5506.6187,-10876.194,-10768.985,7648.759,-3078.6587,2786.98,-6066.6523,-1060.581,962.30066,2849.1943,-5315.1553,-4609.595
-7117.929,-3042.2307,-4463.712,-15229.282,-1818.978,-5989.8086,-853.2988,-7346.788,-5180.0933,380.8641,387.81885,-4595.938,-10653.134
3499.3643,-140.95903,5163.397,-7907.999,7781.7334,23812.104,2650.005,-2413.1335,5421.1895,-84.03187,265.23517,-6932.272,-19161.064
-5227.557,1592.5521,-11496.294,-9991.091,-2149.6807,8450.052,1531.4358,-1139.9526,7914.829,-1803.0505,-4744.789,6041.959,7964.44
-11176.625,-803.98914,14999.995,-11175.647,5498.0625,-2766.1926,1028.8158,-9497.701,-1305.2622,-884.9908,-867.7416,8918.849,11821.429
-34310.332,-33.4275,10873.236,-10014.516,4385.74,-1945.3352,619.58093,-5080.0864,-4940.759,474.79895,337.14084,-4856.3984,-8253.562
197308.84,-23824.201,-59827.508,42426.188,692.66223,-3338.615,-1130.2906,-2712.0444,6890.302,-1575.7306,-11403.669,32960.88,9511.643
2549.014,-3794.7942,-10705.365,46775.684,684.2738,176.80368,-950.9393,3220.5881,20544.908,1106.6694,3106.586,-7038.588,-8717.371
-6501.2876,1508.7458,-8663.601,-8090.949,4596.647,7977.213,2017.6619,1686.4713,1728.7411,-96.42249,180.02153,-5577.8296,-16586.393
-8026.735,4182.738,-14308.653,-8540.569,-761.96063,665.82654,884.0153,4918.9976,349.5639,1004.20306,1308.4572,-4965.975,6144.3486
-19972.738,-1881.6257,26517.664,61973.914,4266.0806,930.82825,-1084.4506,4867.8965,12464.276,-2026.9487,-5271.3286,17304.674,14114.815
-12793.774,3148.0393,10454.605,-9192.183,3569.7056,11186.313,-580.956,-8560.691,1629.0032,-213.09933,544.0312,-6837.095,-14859.612
-35087.44,557.2299,-1065.8848,-9994.985,-1143.5483,-1587.9927,-934.3813,3227.447,-3449.91,-1666.9731,-1780.9733,5950.6636,7064.788
-18210.588,1095.1865,3059.6567,-8374.763,-2759.8499,-1978.7839,-931.82196,-5598.6206,-3130.752,1509.7441,2070.4114,4141.7554,7939.342
-9715.88,-8415.97,18966.898,42683.062,-13082.858,-3910.5938,-1655.3671,3948.6423,1086.2932,-1435.7742,-4907.249,2132.5723,8089.689
-11914.966,-3974.4556,-5236.284,-9419.931,-1380.1381,-4207.716,234.14183,-4372.256,-2805.0667,1431.9357,2302.2651,901.6762,6969.1177
6187.6523,2141.7607,-8005.0537,-8622.151,-1896.6614,9206.937,1554.9922,-765.1794,9691.007,854.1986,1153.5087,-4289.0894,-14000.945
14571.774,-1840.4056,-6332.171,-9423.193,3980.6995,16668.355,2822.0896,4790.959,960.9736,1258.8729,1514.4788,-4524.822,-11365.352
-8127.174,-5148.9136,31656.15,57007.016,2957.216,1389.5516,-1988.5608,3868.968,15974.346,2486.677,4185.7524,-1623.9457,4764.385
23745.639,1926.7385,-21272.523,-13507.971,-3392.6714,-5142.9775,-1177.593,-8303.236,-6720.641,-1738.7917,-3500.482,755.5111,8614.549
-18613.865,-3491.387,-6142.5566,-7140.5195,-3936.1,-1588.2478,-859.865,-5115.299,-3235.5034,670.33185,1665.2014,-4168.204,-4073.1917
8543.984,2049.3218,-3058.4705,-12955.043,-793.5744,-2889.9424,11.407821,-6177.5874,-2366.4265,739.42456,1968.9354,630.42175,6662.95
-33726.24,-8938.447,-13681.565,-7987.384,-3459.3684,-511.90912,-2451.995,363.90735,433.87427,1164.8619,2290.2136,604.74854,6720.421
-4318.492,1874.4279,-8509.755,-9974.2,-5153.8486,-10434.74,1444.9965,-568.364,-3789.8928,787.05817,1273.7167,-4514.3857,-4902.8994
-55278.74,-11462.144,-30097.746,30850.033,1352.7843,-1552.4362,-543.7934,1082.5193,6099.389,862.8239,-1107.7272,-8046.24,-600.0791
17089.666,416.05292,79.548195,-10746.934,14025.969,-1159.4949,3016.561,4793.704,-24.197659,260.203,772.23663,-7827.685,-17161.748
-21172.262,4196.488,-10702.042,-7464.9155,5548.2007,10803.059,1629.832,2143.9165,2549.58,750.4901,1187.3864,-4471.7393,-9968.72
-5879.6533,-2489.634,-12259.464,-9419.861,-2017.0978,-1557.3186,-1973.1774,1892.8649,-3340.118,581.31445,611.0413,-713.61017,5126.2544
-8191.506,3722.5518,-13768.626,-10044.099,-1704.2582,-439.00116,-2444.6062,2007.8234,5993.052,-1543.5144,-1999.6205,6545.785,10360.473
-7514.077,-3618.9585,-13875.294,-8613.363,-562.2102,-655.14935,1494.4285,3736.4229,-802.9312,183.00314,635.3077,-3790.3042,-11147.02
-7588.863,294.839,-4017.4958,-9591.152,4016.3938,-2751.1257,-56.3476,-5668.829,-2237.3413,626.65765,617.6164,-4611.6465,-9687.122
-28680.285,410.2579,-13129.302,-7200.1714,-3229.5059,-1497.3385,-2273.5432,-110.590324,2056.1665,602.66235,86.99298,-3502.9912,5055.07
-8721.557,-3247.7366,7261.635,-11349.775,-2517.306,-1854.6417,-2403.064,3311.5881,-11996.05,722.2194,623.55176,-1187.0481,5059.5405
-4255.8774,-2115.5283,-9268.024,-8465.502,-583.3313,664.83514,609.4096,4705.22,-663.55176,642.64166,946.4712,-3383.0159,-9297.8955
244340.19,66120.23,-45011.69,68710.25,12062.582,4467.636,6216.1685,587.88873,42102.72,-373.87375,-4135.61,-688.83466,6437.0586
-19448.486,-8413.481,-3984.0056,-4576.3013,11121.376,26587.54,2474.9932,3911.3406,10096.188,-1469.7811,-4778.2163,6745.216,7487.598
12308.936,3438.471,-9597.296,-13678.909,4028.711,-5942.8022,-3146.0647,-6013.106,-2502.2031,-1607.3252,-2658.1301,5468.979,7796.355
-21823.8,5297.163,-12496.41,-9296.453,10414.984,-3012.9365,411.81284,4189.733,-664.7968,-1302.2269,-38.150974,7084.3833,9591.907
-32305.06,2020.7548,1404.1288,-10327.163,-1406.5583,-3384.6143,383.68884,-5987.6265,-2617.6824,725.6018,1009.8019,-3213.3809,-6642.3096
-12818.817,3239.714,18904.75,-7831.374,7978.186,24435.895,1870.6666,2603.5598,6717.435,-391.85727,-1580.6523,-6752.963,-13243.0
6215.8633,2550.8643,-11686.417,-8395.512,3847.9697,15901.952,3272.6277,3025.6855,1240.0173,787.1267,2014.182,-5710.1787,-5862.6235
-79763.37,-3275.1924,-2307.965,-7366.0654,-2186.5698,7346.2783,-334.04065,-911.18884,2024.9868,-1482.463,-2821.3481,4390.9316,4994.4023
10724.732,1220.156,-15392.784,-12274.435,-1310.0446,-2216.9885,-118.34046,3307.1404,-4312.104,-1617.4468,-2051.8552,7216.0737,11199.342
28031.674,2695.3567,-3310.347,56927.35,5889.0063,2947.3833,92.37793,3000.1807,11650.892,495.17172,2332.3823,-6239.1772,-3771.4485
-14252.397,1159.9396,15751.008,-14514.379,-5331.7256,-6546.729,-627.821,-10854.908,-3105.1833,-963.99286,-4318.0215,4837.579,7406.8247
23989.238,-1453.0662,11115.924,-11896.568,159.52853,3273.396,1163.9507,8029.511,-6246.3564,1169.9381,943.81067,-4835.382,-14094.0
9843.03,2625.8,-18609.555,-11741.708,-1503.7384,719.977,234.85448,4938.632,-1157.0013,-1991.1017,-5704.0854,5318.345,8117.283
9320.391,-1325.4246,9794.58,-10607.743,-2516.5408,-861.94305,705.4874,-3141.7039,-1589.5011,727.4305,823.73486,-4757.6963,-12422.227
-18173.701,2114.4202,-11090.463,-11617.333,-2159.1204,-208.68976,-3926.2305,1355.3832,2931.4246,-1588.2869,-2008.2341,5643.344,10685.301
-12016.644,2906.8496,-9958.959,-10409.063,-2753.228,8168.053,379.702,-1749.2852,3183.9585,612.8659,1134.2244,-5089.5435,-10529.832
-10846.467,15604.113,12434.147,53990.457,-8855.186,-4683.6646,-1756.6473,4637.207,3992.8916,2908.8877,5553.341,9236.117,10255.857
-36191.46,234.45398,-16053.035,-7181.4814,-2574.6995,-484.25412,-1836.6378,1479.9491,5817.432,645.6817,1505.7695,-3576.6448,4244.4995
5018.111,-2447.1572,-8351.026,-11977.729,-3228.9854,-1742.2667,-2556.4656,2109.6511,-7822.191,-1434.6694,-1276.1698,5959.952,10458.6
-14878.431,-4109.8696,7319.7915,-11020.49,-4591.251,-1192.3531,-1451.722,-7241.5796,-5800.548,-1875.2831,-3059.1875,5870.5547,8429.72
6323.177,-4047.983,-13596.796,-8178.007,-5665.7153,-3005.62,-1347.2825,-5862.9175,-3042.407,885.58777,1421.7795,-4196.191,-4962.803
31524.633,-13436.473,-8800.164,51719.535,-8745.261,-2842.7183,-1173.0331,4550.983,8523.865,-1428.5542,-2648.708,11896.334,12267.523
20415.469,7437.196,-14060.763,56776.02,4788.395,-96.03405,-357.45636,2665.2737,9227.057,115.41928,-1288.3743,-13292.139,-21597.79
2291.8755,-42.618805,22637.486,-10094.185,7846.218,-1688.7599,3834.6604,-6591.3906,-599.77496,435.69287,2909.6873,-5765.4624,-4803.148
-32477.404,1675.1606,-749.2571,-8685.738,-3029.4688,-2432.311,-925.792,-4601.3022,-2978.4749,625.15704,1516.9989,-1130.9857,-184.30727
12046.699,2219.8613,-7716.963,-9648.425,9186.918,-2076.2964,1749.1753,4866.528,1063.7424,978.2716,1056.2507,-5071.095,-12249.671
-42731.367,-3523.942,-1767.607,-8946.683,-3287.54,263.24725,-1976.6158,2143.335,3552.1638,1020.1733,356.68286,-3329.9377,-7011.7803
-38658.863,-570.669,7720.2476,-10328.5205,4028.361,-3258.3123,232.34184,-6831.9263,-4492.8193,212.49565,758.9242,-5708.5723,-3422.893
16867.775,6961.7417,13446.028,-10376.012,15164.756,-809.7658,2906.2307,4568.771,3613.6572,674.76544,-510.6232,-6041.4683,7914.1104
38188.97,2887.8962,39621.824,-12784.303,5025.9556,14390.035,3534.8455,1967.527,3896.4087,-825.8056,-5898.1387,9074.201,13473.709
6666.6147,-1658.5555,-10476.3125,-11692.618,-5382.2686,-11415.165,1214.2146,144.4067,-4529.774,922.948,1334.4049,-3839.517,-8690.86
-5296.3853,-2860.7468,-7378.293,-9431.733,-3710.3743,-9729.733,260.6553,240.81331,-4670.4404,562.31274,1250.2086,-3157.0376,-3184.8005
-17803.25,1390.2169,8287.734,-10196.779,-125.115005,3912.9763,982.6791,7260.303,-3479.5598,749.6215,947.32104,-4419.398,-10281.49
201262.77,-2898.3198,-62810.79,49664.953,1464.032,-3657.782,-4759.269,-845.0734,11006.142,-7085.907,-1527.5532,28413.453,-1360.0002
-41739.754,-3169.4563,3467.0256,-8251.773,-3275.602,-3022.1243,-600.1206,-3634.3381,-1719.3759,491.04752,296.21292,-3290.4678,-5501.472
-76073.19,861.8035,1746.0182,-9081.364,2390.1335,1303.3298,-3545.101,-2794.02,-9236.725,381.3879,828.8729,2786.5383,4448.084
9831.609,-5686.108,-7907.6978,-14119.929,-1042.2262,-3811.3528,-664.67236,-5767.5293,-3528.667,-1876.7533,-1725.303,6242.6343,10298.489
40028.484,1193.3745,-7007.323,-10444.339,564.04047,-2451.2644,2461.975,-2730.1677,-5765.9155,-51.074688,-2683.9558,-4862.7397,-15721.473
5387.591,1.0306063,-1201.2609,-11301.22,4754.7085,14789.009,147.56833,-8767.205,-5590.863,-3822.5608,-6210.3457,4805.7207,10824.252
-3560.754,3205.2256,-11156.652,-10458.642,6300.8247,-2592.9956,3379.4785,-6285.218,-915.8058,971.1076,2397.0486,872.3173,5707.0483
89611.98,9315.011,313.69977,48507.805,-17855.777,-12772.48,-9231.034,3683.6243,-12652.348,2903.4827,1017.7943,-18771.451,-9020.561
-12633.636,-3222.509,-8338.922,-9665.896,-1584.5321,-3000.6384,633.5366,-4400.1147,-1963.33,-1296.584,-5657.32,704.47504,6727.313
-7668.959,1901.7235,-9875.424,-6759.0264,13279.769,30935.89,4678.743,6936.6094,6628.442,-1804.5471,-4712.418,7597.808,7755.4766
-2726.1572,-1230.4423,-3915.014,-10854.531,-5957.1104,4008.1772,449.18784,-1928.8279,3521.9094,1512.7246,2186.658,-40.474895,6753.625
-29239.676,306.1284,-5861.7007,-6615.118,-3282.792,-2642.9358,-318.8426,-3518.9429,-2155.7488,-139.75333,-2017.6376,-3475.0854,-10248.844
6560.0986,10.638324,-11331.076,-11561.309,46.898754,-10566.816,-1252.9695,-6354.463,-4736.2866,821.6383,1021.4881,-4582.371,-9177.881
-9254.413,-1742.0261,-10896.8955,-9042.632,-1724.5594,-2476.7773,595.5698,-4333.0938,-2010.6536,746.78284,1703.2577,-4558.0317,-4116.722
-31557.973,-2274.6956,-6754.188,-8380.924,4427.7754,-2516.7888,-1161.5624,-3368.3918,-1336.6316,151.75046,774.27795,-3412.225,-7610.1177
-7179.5645,-3537.0115,-18255.617,37290.04,-10352.422,-1600.7747,-1478.087,1871.0559,1727.5333,1264.6072,3089.9744,-6316.932,-4893.9087
201.0926,-2827.1475,-13649.108,-11248.035,-5193.2217,-12643.825,889.6879,229.63666,-3269.8687,1085.9731,517.08777,-4039.4917,-11003.259
7877.43,626.2347,-4265.9385,-13206.21,-1216.3502,-3357.9531,-159.819,-6853.8706,-3129.0266,-2333.0361,-3598.5781,2979.1936,8310.986
-5346.942,18.89269,-9179.104,-8539.286,-1378.023,97.095856,77.68191,3311.3223,-1018.4027,519.5245,1375.0404,-5393.07,-2946.0627
-19136.572,532.4076,2146.2144,-10442.501,-5021.915,2443.9756,-460.20593,41.96643,10001.404,7.568352,-1168.0198,-4353.7915,-11648.913
41721.133,1509.4646,-6913.6187,41167.99,-8371.405,-5809.6123,-4604.8066,2197.2656,-4668.565,1003.21704,2633.6123,-9653.695,-8714.199
-4743.181,-4108.118,17654.627,51243.508,-14175.688,-4256.1597,-5266.7173,1824.5171,7595.792,-720.56067,-7243.204,4285.3394,5731.579
59872.734,-761.7056,112016.625,105437.95,6629.1743,4399.2993,10944.582,7206.911,26067.85,6662.4053,5471.879,3614.1936,5873.1694
56554.117,-362.87027,-5435.3984,-12824.4,472.07684,-1618.2336,-986.5908,3509.612,13170.015,650.8578,1505.0201,-8454.181,-15936.421
-36796.4,-8604.556,1808.2311,-10594.993,5000.894,13335.012,188.10544,-5823.1665,-3817.2292,525.8009,2141.658,1796.6144,4976.575
-57793.91,-4647.993,-5000.692,37322.688,738.20703,-343.39215,157.11617,17.430334,3353.8374,806.91455,952.359,-8756.094,-11930.145
-21217.994,1154.7864,-9724.368,-7005.6763,-4119.366,-3199.9758,-348.22702,-3717.5425,-2763.19,-24.075146,-1609.0359,-4291.149,-10937.643
16838.564,2472.4429,-10089.561,-13645.46,-3532.365,-5160.5137,-194.28392,-7799.9937,-2854.9688,-2028.0482,-1819.5626,5211.7246,8737.361
13588.58,2245.5771,24546.107,-16384.445,-4425.3823,7076.032,1280.5569,-2829.8523,8435.113,-2354.716,-5929.933,7158.945,9071.303
16790.395,10829.977,15447.837,-11166.345,-725.7182,3456.285,601.7317,7552.6367,557.6085,1285.3783,2136.4146,-1699.8894,7821.1953
15586.944,4136.0635,19626.82,-8519.942,17445.896,218.52014,3479.8562,5497.3853,4848.317,552.27106,2616.8066,1431.828,7712.991
-21257.572,6495.449,29061.447,-14533.484,1358.4048,-1194.0193,491.63074,7741.3525,-2567.2273,-2118.9375,-2915.2124,7301.9395,13486.215
-10967.007,1725.9911,-14902.203,-11628.716,-3836.3977,-3004.507,-3961.3174,1404.205,-13358.237,-1427.6294,-1846.3572,4955.7656,8157.938
-30071.592,-6070.5425,-13806.184,-7395.645,-2115.484,-29.94659,-1864.709,1280.6846,2346.1213,463.66687,-920.7033,-1132.4182,-607.5993
8258.355,6247.3896,-1610.2361,-12843.408,-3326.098,-8038.3657,1180.9814,934.1516,-2707.5454,-136.38625,-227.93042,-6101.218,-13594.377
-3768.5132,-5072.345,11168.452,-13005.819,-4590.4736,-2248.445,-2467.1152,-6970.247,-5132.5723,-1773.0084,-5262.8135,4060.5476,7464.1836
29187.312,-1349.4724,-10543.696,-10623.156,5696.962,-3382.0044,1585.0809,-6373.363,-2865.475,-79.210686,-2443.4453,-5065.336,-16277.655
1610.2534,4469.397,-8347.889,-11064.511,-1528.4365,-3609.142,-420.78546,-5572.28,-2381.7605,1043.9927,1056.0784,-4526.722,-10186.565
-8249.74,10442.833,1960.4298,52301.562,4191.5894,1151.5435,867.4374,2583.9485,6469.818,362.60574,1846.9126,-15836.658,-7405.3887
-16097.281,-9280.243,-14930.605,-11075.949,4381.451,-3454.9502,-2246.771,-2991.3213,-2158.787,-733.448,-1663.0592,5282.671,7101.4966
13020.587,-3969.5627,15182.982,-12481.867,3798.1582,12081.487,3150.659,-4376.8325,-2075.1208,2399.1938,2722.997,5115.5938,9399.496
-26787.857,19.172508,-1031.1332,-9911.41,-4811.299,-10388.671,709.1992,-564.67,-2848.9998,723.8842,1409.2725,-4058.3188,-3887.8447
-31384.074,-1987.1316,-3947.4907,-9199.959,-3111.8108,-2981.954,-469.85,408.38495,-9201.769,674.02203,493.9009,-3098.153,-5618.1704
-24429.793,-4724.9424,-2498.873,-9225.037,-2397.4587,-5756.501,-307.94702,-5677.249,-4029.6938,588.37524,1517.4016,-4298.335,-1210.128
-15803.038,1461.6748,-9603.8545,-12043.421,15283.707,-1781.235,3271.025,5959.703,-815.3483,-2341.8193,-2881.7646,5874.29,10109.077
29978.295,374.8632,-9442.704,-10549.922,8727.072,-3214.313,164.66844,4461.99,-931.0213,835.37286,644.7072,-7313.453,-13501.292
-9912.534,28.96541,1507.4879,-11168.091,-1363.9727,-1942.7292,0.64539266,-4060.316,-1441.8126,923.8018,1872.8685,-4672.7036,-8119.326
-15332.807,-1968.2522,-8799.255,-9290.588,-1729.0071,1006.62866,-269.02286,3097.179,8268.059,-1607.6031,-1732.1467,6518.4775,8951.134
-13115.297,2699.8408,3171.8953,-9259.466,-4435.1084,1138.5656,-4680.997,1819.908,-573.83594,-2351.1807,-4520.9844,-1296.2417,3812.8792
-51032.758,509.8505,-8976.826,38560.29,1890.6453,29.446692,-469.65814,1981.5388,10324.379,1069.3859,2947.788,-4402.4873,-2880.9224
16480.555,-1421.029,-11552.126,-11043.127,-1881.511,878.295,194.83203,5439.3213,-1712.8206,-2623.4045,-4321.575,5441.652,8827.275
27045.107,2725.2517,-10146.714,-11243.281,3651.2632,-3607.202,-654.87634,-7585.124,-6044.3936,-93.84019,-2335.0913,-6812.142,-17544.873
10651.69,-3203.0972,3175.9136,-13195.667,-1387.4456,-2173.6875,201.02852,-5012.95,-2249.122,624.1501,638.98535,-4428.571,-10551.223
-16244.097,-1689.4597,4644.135,49767.91,4426.215,1748.1262,1833.2102,4204.722,9062.426,585.3374,3225.8499,-6161.5215,-7609.9624
-6399.1895,-4023.6123,-7412.799,-9370.339,5395.958,7971.084,-1026.8508,545.8906,-15510.9,1093.3344,1502.6012,-3490.9792,-8713.53
-31671.379,-3032.735,11641.478,58289.95,7838.748,-368.8836,114.06053,3091.9463,10110.165,-2013.335,-6167.243,11366.388,12786.882
-33433.098,-1618.8933,-5370.1577,-7242.7163,-3876.6233,-2960.4524,-1092.1025,-4796.429,-3254.6516,-2086.972,-3183.3667,3637.154,5057.96
17409.18,2800.2712,-7866.1406,-11554.971,4053.98,-3947.7795,-2780.0952,-3187.0007,-4009.9236,2439.6746,3528.1594,3869.929,9502.11
-22350.121,6034.6494,24845.754,-11201.391,-1164.6008,1899.983,1300.6246,8033.7266,1790.5201,-1139.5372,-2219.9607,9484.139,11669.813
27545.229,2039.5426,-8979.988,-11128.718,4006.8145,-6120.1304,-2902.7122,-4800.137,-6239.1284,896.7986,1398.2471,-4591.338,-10249.371
5101.068,-4531.5283,-12349.179,-10490.225,-4770.1357,-11590.279,1773.4462,407.97263,-6124.4336,1086.7583,2081.3433,1110.2812,5558.447
-4754.439,2690.9326,-10668.152,-7842.9185,15172.955,-852.1683,3717.294,5183.7275,1273.4689,871.82745,1571.7639,117.14659,6553.353
-85650.91,-1540.721,1102.4341,-7763.2134,-1650.3849,-185.93886,341.6721,1985.3772,-1527.6523,1343.2859,976.1202,1445.8269,4585.967
112380.21,-5850.0903,7125.1084,-11258.728,-5789.333,-5080.125,-1147.3495,2161.551,-16175.966,2572.9983,1971.6918,8813.498,10778.689
77939.3,6596.972,-33822.43,56604.996,5417.8794,3201.4302,3119.9475,1688.2611,26335.537,-3091.455,-6919.27,16046.759,14500.77
-73547.695,17790.56,10529.658,46006.31,-15511.127,-5052.6494,-813.1108,1526.8003,7674.3774,-1594.4164,3022.2595,9622.777,7284.5444
-18619.816,13247.755,30798.594,59322.254,6484.6133,1630.4482,-1816.5994,4960.552,13553.435,3303.2676,2856.177,-14788.917,2623.487
8542.178,-4056.0354,-12848.19,-7838.493,-4489.9297,-2712.7253,-1265.8818,-5148.2104,-2195.596,824.02136,834.48566,-3744.6492,-1618.7002
-6731.5483,-5901.5327,1553.0459,-13026.508,-5988.675,-15786.88,559.9624,-1496.9612,-7590.652,813.2875,1657.617,-3945.6565,-8180.37
11989.085,774.3017,-1278.2755,-14693.323,15662.748,-1241.1434,3256.7493,4844.965,1226.652,-1385.4745,144.03038,6935.044,14004.401
9961.09,1812.939,8582.23,-11728.416,10119.81,-3100.311,1067.5708,4946.5005,1810.9314,-1652.924,-4422.607,6975.258,9011.869
